SchCode,Year,SubgroupCode,GradeCode,SubjectCode,NbrActiveTested,NbrActive,PctTested,WellBelowProf,ApproachingProf,MeetsProf,ExceedsProf,NbrMeetsExceedsProf,NbrAllProf,PctProf
264,2013,11,99,R,105,106,0.990566038,0,3,37,65,102,105,0.971428571
264,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
264,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
264,2013,13,99,M,16,16,1,0,7,5,4,9,16,0.5625
264,2013,13,99,R,16,16,1,0,1,7,8,15,16,0.9375
264,2013,14,99,M,1,2,0.5,0,0,1,0,1,1,1
264,2013,14,99,R,1,2,0.5,0,0,1,0,1,1,1
264,2013,15,99,M,22,23,0.956521739,1,9,10,2,12,22,0.545454545
264,2013,15,99,R,22,23,0.956521739,0,6,11,5,16,22,0.727272727
264,2013,10,99,R,108,108,1,0,9,41,58,99,108,0.916666667
264,2013,10,99,S,31,31,1,0,16,10,5,15,31,0.483870968
264,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
264,2013,17,99,R,13,13,1,0,0,7,6,13,13,1
264,2013,5,99,M,181,182,0.994505495,2,25,94,60,154,181,0.850828729
264,2013,7,99,S,4,4,1,0,0,3,1,4,4,1
264,2013,4,99,R,4,4,1,0,1,3,0,3,4,0.75
264,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
264,2013,4,99,M,4,4,1,0,4,0,0,0,4,0
264,2013,3,99,R,17,18,0.944444444,0,4,10,3,13,17,0.764705882
264,2013,9,99,S,3,3,1,0,0,2,1,3,3,1
264,2013,17,99,M,13,13,1,0,3,6,4,10,13,0.769230769
264,2013,2,99,R,78,79,0.987341772,0,7,30,41,71,78,0.91025641
264,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
264,2013,2,99,M,78,79,0.987341772,1,18,41,18,59,78,0.756410256
264,2013,1,99,R,213,214,0.995327103,0,12,78,123,201,213,0.943661972
264,2013,11,99,S,21,22,0.954545455,0,6,13,2,15,21,0.714285714
264,2013,13,99,S,5,5,1,0,4,1,0,1,5,0.2
264,2013,8,99,R,1,1,1,0,0,1,0,1,1,1
264,2013,15,99,S,9,10,0.9,0,7,2,0,2,9,0.222222222
264,2013,16,99,S,27,27,1,0,8,15,4,19,27,0.703703704
264,2013,17,99,S,4,4,1,0,3,0,1,1,4,0.25
264,2013,18,99,S,14,15,0.933333333,0,10,4,0,4,14,0.285714286
264,2013,3,99,M,17,18,0.944444444,1,6,9,1,10,17,0.588235294
264,2013,16,99,R,101,101,1,0,7,22,72,94,101,0.930693069
264,2013,5,99,S,45,46,0.97826087,0,22,18,5,23,45,0.511111111
264,2013,4,99,S,1,1,1,0,1,0,0,0,1,0
264,2013,3,99,S,8,9,0.888888889,0,6,2,0,2,8,0.25
264,2013,16,99,M,101,101,1,1,7,48,45,93,101,0.920792079
264,2013,14,99,S,0,1,0,0,0,0,0,0,0,-1
264,2013,6,99,M,1,1,1,0,0,0,1,1,1,1
264,2013,6,99,R,1,1,1,0,0,0,1,1,1,1
264,2013,5,99,R,181,182,0.994505495,0,8,72,101,173,181,0.955801105
264,2013,1,4,S,52,53,0.981132075,0,22,23,7,30,52,0.576923077
264,2013,1,5,R,46,46,1,0,3,17,26,43,46,0.934782609
264,2013,1,3,M,64,64,1,0,7,33,24,57,64,0.890625
264,2013,1,3,R,64,64,1,0,1,20,43,63,64,0.984375
264,2013,1,4,M,52,53,0.981132075,0,10,32,10,42,52,0.807692308
264,2013,1,4,R,52,53,0.981132075,0,3,21,28,49,52,0.942307692
264,2013,1,5,M,46,46,1,2,5,16,23,39,46,0.847826087
264,2013,1,6,M,51,51,1,0,7,28,16,44,51,0.862745098
264,2013,1,6,R,51,51,1,0,5,20,26,46,51,0.901960784
264,2013,2,99,S,24,25,0.96,0,13,8,3,11,24,0.458333333
265,2011,1,3,M,77,77,1,4,17,40,16,56,77,0.727272727
265,2011,1,3,R,77,77,1,2,18,26,31,57,77,0.74025974
265,2011,1,6,R,65,66,0.984848485,5,11,27,22,49,65,0.753846154
265,2011,1,6,M,65,66,0.984848485,13,13,29,10,39,65,0.6
265,2011,1,5,R,72,72,1,6,15,25,26,51,72,0.708333333
265,2011,1,5,M,72,72,1,9,15,36,12,48,72,0.666666667
265,2011,1,4,R,62,62,1,7,20,13,22,35,62,0.564516129
265,2011,1,4,M,62,62,1,8,17,29,8,37,62,0.596774194
265,2012,1,3,R,84,86,0.976744186,1,17,31,35,66,84,0.785714286
265,2012,1,4,M,77,78,0.987179487,8,22,40,7,47,77,0.61038961
265,2012,1,4,R,77,78,0.987179487,8,10,29,30,59,77,0.766233766
265,2012,1,5,M,52,54,0.962962963,2,15,32,3,35,52,0.673076923
265,2012,1,5,R,52,54,0.962962963,5,7,27,13,40,52,0.769230769
265,2012,1,6,R,73,73,1,1,14,40,18,58,73,0.794520548
265,2012,1,3,M,84,86,0.976744186,3,16,55,10,65,84,0.773809524
265,2012,1,6,M,73,73,1,5,22,39,7,46,73,0.630136986
265,2012,1,4,S,0,0,-1,14,42,19,1,20,76,0.263157895
265,2013,16,99,R,116,118,0.983050847,6,17,45,48,93,116,0.801724138
265,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
265,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
265,2013,2,99,M,146,149,0.979865772,25,43,74,4,78,146,0.534246575
265,2013,15,99,M,34,38,0.894736842,18,9,7,0,7,34,0.205882353
265,2013,15,99,R,35,38,0.921052632,10,17,7,1,8,35,0.228571429
265,2013,13,99,R,25,25,1,3,10,8,4,12,25,0.48
265,2013,16,99,M,115,118,0.974576271,5,31,65,14,79,115,0.686956522
265,2013,11,99,R,137,137,1,2,27,51,57,108,137,0.788321168
265,2013,1,99,R,285,288,0.989583333,17,55,107,106,213,285,0.747368421
265,2013,17,99,M,28,28,1,8,8,12,0,12,28,0.428571429
265,2013,2,99,R,146,149,0.979865772,14,31,65,36,101,146,0.691780822
265,2013,13,99,M,25,25,1,10,8,7,0,7,25,0.28
265,2013,17,99,R,28,28,1,2,10,12,4,16,28,0.571428571
265,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
265,2013,1,99,S,83,85,0.976470588,10,45,26,2,28,83,0.337349398
265,2013,11,99,M,137,137,1,12,40,69,16,85,137,0.620437956
265,2013,10,99,R,148,151,0.98013245,15,28,56,49,105,148,0.709459459
265,2013,10,99,M,147,151,0.973509934,18,37,80,12,92,147,0.62585034
265,2013,9,99,R,44,44,1,2,5,16,21,37,44,0.840909091
265,2013,9,99,M,44,44,1,5,11,22,6,28,44,0.636363636
265,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
265,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
265,2013,7,99,R,24,24,1,1,2,6,15,21,24,0.875
265,2013,7,99,M,24,24,1,0,7,13,4,17,24,0.708333333
265,2013,6,99,R,8,8,1,2,2,3,1,4,8,0.5
265,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
265,2013,6,99,M,8,8,1,4,0,4,0,4,8,0.5
265,2013,13,99,S,6,6,1,1,4,1,0,1,6,0.166666667
265,2013,18,99,S,16,16,1,6,7,3,0,3,16,0.1875
265,2013,17,99,S,6,6,1,1,4,1,0,1,6,0.166666667
265,2013,16,99,S,37,38,0.973684211,3,21,12,1,13,37,0.351351351
265,2013,15,99,S,13,15,0.866666667,4,8,1,0,1,13,0.076923077
265,2013,1,99,M,284,288,0.986111111,30,77,149,28,177,284,0.623239437
265,2013,5,99,S,62,63,0.984126984,10,34,17,1,18,62,0.290322581
265,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
265,2013,11,99,S,45,46,0.97826087,5,22,16,2,18,45,0.4
265,2013,10,99,S,38,39,0.974358974,5,23,10,0,10,38,0.263157895
265,2013,5,99,R,209,212,0.985849057,12,46,82,69,151,209,0.722488038
265,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
265,2013,3,99,S,11,13,0.846153846,3,7,1,0,1,11,0.090909091
265,2013,9,99,S,13,14,0.928571429,0,6,7,0,7,13,0.538461538
265,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
265,2013,3,99,R,31,34,0.911764706,10,16,5,0,5,31,0.161290323
265,2013,7,99,S,8,8,1,0,5,2,1,3,8,0.375
265,2013,4,99,M,6,6,1,5,1,0,0,0,6,0
265,2013,4,99,R,6,6,1,2,4,0,0,0,6,0
265,2013,5,99,M,208,212,0.981132075,21,59,110,18,128,208,0.615384615
265,2013,4,99,S,1,1,1,0,1,0,0,0,1,0
265,2013,2,99,S,45,46,0.97826087,8,26,10,1,11,45,0.244444444
265,2013,18,99,R,56,57,0.98245614,5,16,24,11,35,56,0.625
265,2013,18,99,M,56,57,0.98245614,8,19,26,3,29,56,0.517857143
265,2013,3,99,M,30,34,0.882352941,18,8,4,0,4,30,0.133333333
265,2013,1,4,S,83,85,0.976470588,10,45,26,2,28,83,0.337349398
265,2013,1,6,R,62,62,1,4,10,27,21,48,62,0.774193548
265,2013,1,6,M,62,62,1,6,20,27,9,36,62,0.580645161
265,2013,1,5,M,74,74,1,14,26,31,3,34,74,0.459459459
265,2013,1,4,R,85,85,1,7,17,29,32,61,85,0.717647059
265,2013,1,3,R,64,67,0.955223881,0,9,21,34,55,64,0.859375
265,2013,1,3,M,64,67,0.955223881,3,13,40,8,48,64,0.75
265,2013,1,4,M,84,85,0.988235294,7,18,51,8,59,84,0.702380952
265,2013,1,5,R,74,74,1,6,19,30,19,49,74,0.662162162
265,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
266,2011,1,10,R,416,426,0.976525822,37,79,243,57,300,416,0.721153846
266,2011,1,10,M,416,426,0.976525822,102,113,156,45,201,416,0.483173077
266,2012,1,10,M,410,441,0.929705215,132,102,133,43,176,410,0.429268293
266,2012,1,10,R,409,441,0.927437642,41,65,258,45,303,409,0.740831296
266,2012,1,10,S,0,0,-1,106,137,77,11,88,331,0.265861027
266,2013,15,99,S,2,2,1,31,5,3,1,4,40,0.1
266,2013,6,99,S,0,0,-1,4,5,1,0,1,10,0.1
266,2013,15,99,R,49,49,1,23,15,10,1,11,49,0.224489796
266,2013,16,99,M,213,213,1,37,53,82,41,123,213,0.577464789
266,2013,16,99,R,213,213,1,23,20,133,37,170,213,0.798122066
266,2013,17,99,M,31,31,1,12,12,6,1,7,31,0.225806452
266,2013,17,99,R,31,31,1,6,10,13,2,15,31,0.483870968
266,2013,18,99,M,81,81,1,29,25,21,6,27,81,0.333333333
266,2013,18,99,R,81,81,1,14,20,40,7,47,81,0.580246914
266,2013,1,99,S,2,2,1,121,180,61,7,68,369,0.184281843
266,2013,2,99,S,0,0,-1,47,46,12,1,13,106,0.122641509
266,2013,3,99,S,2,2,1,30,4,1,1,2,36,0.055555556
266,2013,9,99,M,23,23,1,8,9,3,3,6,23,0.260869565
266,2013,5,99,S,1,1,1,106,156,51,7,58,320,0.18125
266,2013,14,99,M,2,2,1,0,2,0,0,0,2,0
266,2013,7,99,S,0,0,-1,6,10,3,0,3,19,0.157894737
266,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
266,2013,9,99,S,1,1,1,5,9,6,0,6,20,0.3
266,2013,10,99,S,1,1,1,60,89,36,5,41,190,0.215789474
266,2013,11,99,S,1,1,1,61,91,25,2,27,179,0.150837989
266,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
266,2013,13,99,S,0,0,-1,16,1,0,0,0,17,0
266,2013,14,99,S,2,2,1,0,1,1,0,1,2,0.5
266,2013,17,99,S,0,0,-1,14,12,3,0,3,29,0.103448276
266,2013,18,99,S,0,0,-1,32,28,5,0,5,65,0.076923077
266,2013,4,99,S,0,0,-1,8,0,0,0,0,8,0
266,2013,8,99,M,1,1,1,0,1,0,0,0,1,0
266,2013,2,99,M,127,127,1,48,48,23,8,31,127,0.244094488
266,2013,2,99,R,127,127,1,26,30,58,13,71,127,0.559055118
266,2013,3,99,M,45,45,1,33,11,1,0,1,45,0.022222222
266,2013,3,99,R,45,45,1,23,15,7,0,7,45,0.155555556
266,2013,4,99,M,12,12,1,10,2,0,0,0,12,0
266,2013,4,99,R,12,12,1,8,3,1,0,1,12,0.083333333
266,2013,5,99,M,354,354,1,84,98,121,51,172,354,0.485875706
266,2013,5,99,R,354,354,1,47,54,200,53,253,354,0.714689266
266,2013,6,99,M,11,11,1,2,5,4,0,4,11,0.363636364
266,2013,6,99,R,11,11,1,1,2,4,4,8,11,0.727272727
266,2013,15,99,M,49,49,1,33,12,4,0,4,49,0.081632653
266,2013,7,99,R,29,29,1,5,5,16,3,19,29,0.655172414
266,2013,14,99,R,2,2,1,1,0,1,0,1,2,0.5
266,2013,8,99,R,1,1,1,0,0,1,0,1,1,1
266,2013,9,99,R,23,23,1,1,5,13,4,17,23,0.739130435
266,2013,10,99,M,210,210,1,56,48,72,34,106,210,0.504761905
266,2013,10,99,R,210,210,1,29,33,109,39,148,210,0.704761905
266,2013,11,99,M,208,208,1,49,76,62,21,83,208,0.399038462
266,2013,11,99,R,208,208,1,25,33,125,25,150,208,0.721153846
266,2013,12,99,M,1,1,1,0,1,0,0,0,1,0
266,2013,12,99,R,1,1,1,0,0,1,0,1,1,1
266,2013,13,99,M,24,24,1,16,6,2,0,2,24,0.083333333
266,2013,13,99,R,24,24,1,10,7,7,0,7,24,0.291666667
266,2013,1,99,M,418,418,1,105,124,134,55,189,418,0.45215311
266,2013,7,99,M,29,29,1,11,11,6,1,7,29,0.24137931
266,2013,1,99,R,418,418,1,54,66,234,64,298,418,0.71291866
266,2013,1,10,M,418,418,1,105,124,134,55,189,418,0.45215311
266,2013,1,10,R,418,418,1,54,66,234,64,298,418,0.71291866
266,2013,1,10,S,2,2,1,121,180,61,7,68,369,0.184281843
266,2013,16,99,S,1,1,1,52,102,38,6,44,198,0.222222222
267,2011,1,3,M,61,62,0.983870968,0,13,31,17,48,61,0.786885246
267,2011,1,6,R,53,53,1,1,6,24,22,46,53,0.867924528
267,2011,1,4,M,52,52,1,3,5,21,23,44,52,0.846153846
267,2011,1,4,R,52,52,1,2,2,13,35,48,52,0.923076923
267,2011,1,6,M,53,53,1,3,9,31,10,41,53,0.773584906
267,2011,1,5,R,54,55,0.981818182,2,5,23,24,47,54,0.87037037
267,2011,1,3,R,61,62,0.983870968,1,7,20,33,53,61,0.868852459
267,2011,1,5,M,54,55,0.981818182,0,4,37,13,50,54,0.925925926
267,2012,1,5,M,56,56,1,7,2,36,11,47,56,0.839285714
267,2012,1,6,M,54,55,0.981818182,1,4,27,22,49,54,0.907407407
267,2012,1,5,R,56,56,1,3,4,32,17,49,56,0.875
267,2012,1,3,M,65,65,1,7,4,36,18,54,65,0.830769231
267,2012,1,3,R,65,65,1,2,11,13,39,52,65,0.8
267,2012,1,4,M,60,61,0.983606557,1,8,26,25,51,60,0.85
267,2012,1,4,R,60,61,0.983606557,0,7,13,40,53,60,0.883333333
267,2012,1,6,R,54,55,0.981818182,0,5,18,31,49,54,0.907407407
267,2012,1,4,S,0,0,-1,1,17,30,12,42,60,0.7
267,2013,7,99,R,10,10,1,1,0,3,6,9,10,0.9
267,2013,13,99,R,18,18,1,0,6,7,5,12,18,0.666666667
267,2013,13,99,M,18,18,1,2,7,5,4,9,18,0.5
267,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
267,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
267,2013,11,99,R,109,110,0.990909091,2,10,48,49,97,109,0.889908257
267,2013,11,99,M,109,110,0.990909091,3,20,51,35,86,109,0.788990826
267,2013,10,99,R,134,136,0.985294118,1,15,38,80,118,134,0.880597015
267,2013,10,99,M,134,136,0.985294118,4,15,57,58,115,134,0.858208955
267,2013,9,99,R,8,8,1,0,2,2,4,6,8,0.75
267,2013,9,99,M,8,8,1,0,1,4,3,7,8,0.875
267,2013,1,99,M,243,246,0.987804878,7,35,108,93,201,243,0.827160494
267,2013,8,99,M,1,1,1,0,0,1,0,1,1,1
267,2013,15,99,M,29,31,0.935483871,6,18,5,0,5,29,0.172413793
267,2013,7,99,M,10,10,1,1,2,4,3,7,10,0.7
267,2013,6,99,R,0,0,-1,0,0,0,0,0,0,-1
267,2013,6,99,M,0,0,-1,0,0,0,0,0,0,-1
267,2013,5,99,R,224,227,0.986784141,2,23,80,119,199,224,0.888392857
267,2013,5,99,M,224,227,0.986784141,6,32,99,87,186,224,0.830357143
267,2013,4,99,R,2,2,1,0,2,0,0,0,2,0
267,2013,4,99,M,2,2,1,2,0,0,0,0,2,0
267,2013,3,99,R,28,30,0.933333333,3,17,7,1,8,28,0.285714286
267,2013,3,99,M,28,30,0.933333333,6,18,4,0,4,28,0.142857143
267,2013,2,99,R,87,88,0.988636364,1,14,38,34,72,87,0.827586207
267,2013,2,99,M,87,88,0.988636364,3,22,38,24,62,87,0.712643678
267,2013,1,99,R,243,246,0.987804878,3,25,86,129,215,243,0.884773663
267,2013,8,99,R,1,1,1,0,0,1,0,1,1,1
267,2013,5,99,S,52,53,0.981132075,1,13,24,14,38,52,0.730769231
267,2013,16,99,S,36,37,0.972972973,0,7,19,10,29,36,0.805555556
267,2013,15,99,S,9,9,1,2,5,2,0,2,9,0.222222222
267,2013,17,99,S,7,7,1,1,3,3,0,3,7,0.428571429
267,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
267,2013,13,99,S,6,6,1,1,3,2,0,2,6,0.333333333
267,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
267,2013,11,99,S,29,29,1,2,6,15,6,21,29,0.724137931
267,2013,10,99,S,29,30,0.966666667,0,7,13,9,22,29,0.75862069
267,2013,9,99,S,1,1,1,0,0,0,1,1,1,1
267,2013,18,99,S,11,11,1,0,3,4,4,8,11,0.727272727
267,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
267,2013,14,99,M,0,1,0,0,0,0,0,0,0,-1
267,2013,6,99,S,0,0,-1,0,0,0,0,0,0,-1
267,2013,14,99,R,0,1,0,0,0,0,0,0,0,-1
267,2013,4,99,S,0,0,-1,0,0,0,0,0,0,-1
267,2013,3,99,S,9,9,1,2,5,2,0,2,9,0.222222222
267,2013,2,99,S,22,22,1,1,7,10,4,14,22,0.636363636
267,2013,1,99,S,58,59,0.983050847,2,13,28,15,43,58,0.74137931
267,2013,18,99,R,53,53,1,1,7,19,26,45,53,0.849056604
267,2013,18,99,M,53,53,1,2,11,26,14,40,53,0.754716981
267,2013,17,99,R,14,14,1,0,4,5,5,10,14,0.714285714
267,2013,17,99,M,14,14,1,0,5,6,3,9,14,0.642857143
267,2013,16,99,R,161,164,0.981707317,1,12,57,91,148,161,0.919254658
267,2013,16,99,M,161,164,0.981707317,4,17,69,71,140,161,0.869565217
267,2013,15,99,R,29,31,0.935483871,3,17,8,1,9,29,0.310344828
267,2013,7,99,S,5,5,1,1,0,4,0,4,5,0.8
267,2013,1,4,M,58,59,0.983050847,1,6,25,26,51,58,0.879310345
267,2013,1,6,M,58,59,0.983050847,3,9,24,22,46,58,0.793103448
267,2013,1,5,R,65,66,0.984848485,1,7,26,31,57,65,0.876923077
267,2013,1,5,M,65,66,0.984848485,3,10,33,19,52,65,0.8
267,2013,1,4,R,58,59,0.983050847,1,6,10,41,51,58,0.879310345
267,2013,1,3,R,62,62,1,0,9,17,36,53,62,0.85483871
267,2013,1,3,M,62,62,1,0,10,26,26,52,62,0.838709677
267,2013,1,6,R,58,59,0.983050847,1,3,33,21,54,58,0.931034483
267,2013,1,4,S,58,59,0.983050847,2,13,28,15,43,58,0.74137931
268,2011,1,3,M,48,48,1,4,13,25,6,31,48,0.645833333
268,2011,1,4,R,39,39,1,4,12,12,11,23,39,0.58974359
268,2011,1,3,R,48,48,1,2,9,20,17,37,48,0.770833333
268,2011,1,4,M,39,39,1,2,18,15,4,19,39,0.487179487
268,2011,1,5,R,46,46,1,3,15,14,14,28,46,0.608695652
268,2011,1,6,M,54,54,1,8,20,17,9,26,54,0.481481481
268,2011,1,6,R,54,54,1,6,8,17,23,40,54,0.740740741
268,2011,1,5,M,46,46,1,6,19,17,4,21,46,0.456521739
268,2012,1,6,M,50,50,1,6,15,20,9,29,50,0.58
268,2012,1,5,R,41,41,1,4,13,13,11,24,41,0.585365854
268,2012,1,5,M,41,41,1,8,16,11,6,17,41,0.414634146
268,2012,1,4,R,39,39,1,2,5,12,20,32,39,0.820512821
268,2012,1,4,M,39,39,1,2,13,14,10,24,39,0.615384615
268,2012,1,3,R,63,63,1,12,19,15,17,32,63,0.507936508
268,2012,1,3,M,63,63,1,16,21,21,5,26,63,0.412698413
268,2012,1,6,R,50,50,1,3,6,22,19,41,50,0.82
268,2012,1,4,S,0,0,-1,0,15,18,6,24,39,0.615384615
268,2013,2,99,R,121,121,1,12,35,40,34,74,121,0.611570248
268,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
268,2013,18,99,S,11,11,1,1,9,0,1,1,11,0.090909091
268,2013,17,99,S,4,4,1,0,3,1,0,1,4,0.25
268,2013,16,99,S,11,11,1,0,5,6,0,6,11,0.545454545
268,2013,15,99,S,8,8,1,1,6,1,0,1,8,0.125
268,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
268,2013,13,99,S,6,6,1,0,6,0,0,0,6,0
268,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
268,2013,11,99,S,21,21,1,1,10,8,2,10,21,0.476190476
268,2013,9,99,S,17,17,1,0,6,9,2,11,17,0.647058824
268,2013,7,99,S,8,8,1,0,4,2,2,4,8,0.5
268,2013,3,99,S,7,7,1,1,6,0,0,0,7,0
268,2013,1,99,S,53,53,1,2,27,19,5,24,53,0.452830189
268,2013,4,99,S,2,2,1,0,2,0,0,0,2,0
268,2013,6,99,S,2,2,1,1,1,0,0,0,2,0
268,2013,1,99,R,190,190,1,12,50,65,63,128,190,0.673684211
268,2013,1,99,M,190,190,1,18,65,85,22,107,190,0.563157895
268,2013,10,99,S,32,32,1,1,17,11,3,14,32,0.4375
268,2013,2,99,M,121,121,1,13,53,45,10,55,121,0.454545455
268,2013,5,99,S,26,26,1,1,16,8,1,9,26,0.346153846
268,2013,1,3,R,53,53,1,7,13,16,17,33,53,0.622641509
268,2013,1,4,M,53,53,1,4,23,20,6,26,53,0.490566038
268,2013,1,4,R,53,53,1,3,17,17,16,33,53,0.622641509
268,2013,1,4,S,53,53,1,2,27,19,5,24,53,0.452830189
268,2013,1,3,M,53,53,1,5,11,31,6,37,53,0.698113208
268,2013,1,6,R,42,42,1,1,12,15,14,29,42,0.69047619
268,2013,1,6,M,42,42,1,6,16,16,4,20,42,0.476190476
268,2013,1,5,R,42,42,1,1,8,17,16,33,42,0.785714286
268,2013,1,5,M,42,42,1,3,15,18,6,24,42,0.571428571
268,2013,8,99,R,0,0,-1,0,0,0,0,0,0,-1
268,2013,13,99,R,24,24,1,2,13,7,2,9,24,0.375
268,2013,7,99,R,29,29,1,2,6,15,6,21,29,0.724137931
268,2013,3,99,M,27,27,1,8,14,5,0,5,27,0.185185185
268,2013,3,99,R,27,27,1,6,15,6,0,6,27,0.222222222
268,2013,7,99,M,29,29,1,2,8,15,4,19,29,0.655172414
268,2013,13,99,M,24,24,1,3,14,6,1,7,24,0.291666667
268,2013,14,99,M,0,0,-1,0,0,0,0,0,0,-1
268,2013,8,99,M,0,0,-1,0,0,0,0,0,0,-1
268,2013,6,99,R,12,12,1,1,2,2,7,9,12,0.75
268,2013,9,99,M,64,64,1,5,14,36,9,45,64,0.703125
268,2013,12,99,M,0,0,-1,0,0,0,0,0,0,-1
268,2013,11,99,R,78,78,1,7,19,22,30,52,78,0.666666667
268,2013,11,99,M,78,78,1,6,28,37,7,44,78,0.564102564
268,2013,10,99,R,112,112,1,5,31,43,33,76,112,0.678571429
268,2013,10,99,M,112,112,1,12,37,48,15,63,112,0.5625
268,2013,12,99,R,0,0,-1,0,0,0,0,0,0,-1
268,2013,6,99,M,12,12,1,2,3,5,2,7,12,0.583333333
268,2013,5,99,R,85,85,1,7,31,28,19,47,85,0.552941176
268,2013,9,99,R,64,64,1,2,11,20,31,51,64,0.796875
268,2013,2,99,S,34,34,1,2,18,13,1,14,34,0.411764706
268,2013,5,99,M,85,85,1,9,40,29,7,36,85,0.423529412
268,2013,14,99,R,0,0,-1,0,0,0,0,0,0,-1
268,2013,18,99,R,26,26,1,4,13,7,2,9,26,0.346153846
268,2013,15,99,R,30,30,1,6,17,6,1,7,30,0.233333333
268,2013,18,99,M,26,26,1,4,14,7,1,8,26,0.307692308
268,2013,4,99,M,12,12,1,3,8,1,0,1,12,0.083333333
268,2013,15,99,M,30,30,1,8,14,7,1,8,30,0.266666667
268,2013,17,99,R,19,19,1,1,9,5,4,9,19,0.473684211
268,2013,17,99,M,19,19,1,3,10,4,2,6,19,0.315789474
268,2013,16,99,R,38,38,1,0,11,14,13,27,38,0.710526316
268,2013,16,99,M,38,38,1,2,13,19,4,23,38,0.605263158
268,2013,4,99,R,12,12,1,2,10,0,0,0,12,0
269,2011,1,3,R,70,70,1,5,17,18,30,48,70,0.685714286
269,2011,1,4,M,69,70,0.985714286,9,15,38,7,45,69,0.652173913
269,2011,1,4,R,70,70,1,4,14,24,28,52,70,0.742857143
269,2011,1,5,M,89,89,1,13,17,40,19,59,89,0.662921348
269,2011,1,6,R,89,89,1,6,24,39,20,59,89,0.662921348
269,2011,1,5,R,89,89,1,8,16,38,27,65,89,0.730337079
269,2011,1,6,M,89,89,1,12,26,37,14,51,89,0.573033708
269,2011,1,3,M,70,70,1,6,13,31,20,51,70,0.728571429
269,2012,1,4,R,83,83,1,11,11,32,29,61,83,0.734939759
269,2012,1,4,M,83,83,1,9,18,46,10,56,83,0.674698795
269,2012,1,3,R,96,96,1,4,17,41,34,75,96,0.78125
269,2012,1,5,M,78,78,1,11,19,38,10,48,78,0.615384615
269,2012,1,3,M,96,96,1,7,12,50,27,77,96,0.802083333
269,2012,1,6,R,92,93,0.989247312,5,13,42,32,74,92,0.804347826
269,2012,1,5,R,78,78,1,11,11,35,21,56,78,0.717948718
269,2012,1,6,M,92,93,0.989247312,9,19,42,22,64,92,0.695652174
269,2012,1,4,S,0,0,-1,12,46,20,4,24,82,0.292682927
269,2013,15,99,S,4,4,1,1,3,0,0,0,4,0
269,2013,18,99,S,25,25,1,3,19,3,0,3,25,0.12
269,2013,12,99,S,0,0,-1,0,0,0,0,0,0,-1
269,2013,11,99,S,43,43,1,3,25,14,1,15,43,0.348837209
269,2013,10,99,S,43,43,1,5,28,9,1,10,43,0.23255814
269,2013,9,99,S,2,2,1,1,0,0,1,1,2,0.5
269,2013,8,99,S,0,0,-1,0,0,0,0,0,0,-1
269,2013,16,99,S,44,44,1,2,28,13,1,14,44,0.318181818
269,2013,18,99,R,95,95,1,5,25,43,22,65,95,0.684210526
269,2013,13,99,S,15,15,1,2,8,4,1,5,15,0.333333333
269,2013,18,99,M,95,95,1,9,26,53,7,60,95,0.631578947
269,2013,7,99,S,2,2,1,0,1,1,0,1,2,0.5
269,2013,17,99,R,44,45,0.977777778,3,11,20,10,30,44,0.681818182
269,2013,17,99,S,10,10,1,2,4,4,0,4,10,0.4
269,2013,17,99,M,44,45,0.977777778,6,14,21,3,24,44,0.545454545
269,2013,15,99,R,20,21,0.952380952,8,8,4,0,4,20,0.2
269,2013,14,99,S,0,0,-1,0,0,0,0,0,0,-1
269,2013,16,99,R,161,161,1,13,29,68,51,119,161,0.739130435
269,2013,14,99,M,1,2,0.5,1,0,0,0,0,1,0
269,2013,16,99,M,161,161,1,15,20,95,31,126,161,0.782608696
269,2013,15,99,M,20,21,0.952380952,12,7,1,0,1,20,0.05
269,2013,14,99,R,1,2,0.5,1,0,0,0,0,1,0
